objectid,title,date,date-is-approximate?,creator,recipient,description,item_information,subject,location,latitude,longitude,related_publication,publisher-digital,source,findingaid,original-identifier,rights,rightsstatement,type,format,language,relation,filename,identifier,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,proceso,soporte,iluminacion,tono,tipologia,polaridad
negativo_073,Escena doméstica,1975,,Anónimo,,"Dos tiras de película negativa que documentan una celebración familiar en un entorno doméstico durante la década de 1970. Las imágenes muestran a grupos de personas de distintas edades reunidas alrededor de mesas con pasteles de varios pisos y botellas, sugiriendo un festejo de cumpleaños o aniversario. Los sujetos visten ropa característica de la época, incluyendo camisas a rayas y pantalones de corte ancho, capturando momentos de convivencia social y retratos grupales informales.",,Escena doméstica; Celebración familiar; Película 126,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_073.jpg,h2rkon,image,/objects/negativo_073.jpg,/objects/small/negativo_073_sm.jpg,/objects/thumbs/negativo_073_th.jpg,,,Negativo de color en formato 126 (cartucho Instamatic),Película,Transmisión,Policromático,Negativo,Negativo
negativo_074,Celebración familiar,1974,,Anónimo,,"Retrato de estudio de una pareja en su boda. El hombre viste un traje formal con esmoquin de solapa clara y moño oscuro. La mujer porta un velo con tocado floral y sostiene un ramo de flores. La pose es frontal y solemne, capturada en un plano medio corto sobre un fondo neutro, representativo de la estética de los estudios fotográficos urbanos en México.",,Celebración familiar; Cultura doméstica; Fotografía Instamatic,Estados Unidos (Entorno suburbano),39.8283,-98.5795,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_074.jpg,mgbjj9,image,/objects/negativo_074.jpg,/objects/small/negativo_074_sm.jpg,/objects/thumbs/negativo_074_th.jpg,,,Película negativa en color de formato 126 (Instamatic),Película,Transmisión,Policromático,Impresión,Positivo
negativo_075,Retrato nupcial,1970,,Anónimo,,"Un retrato nupcial de estudio que captura a una pareja joven en una pose formal. El hombre viste un esmoquin oscuro con pajarita y un boutonniere en la solapa, mientras que la mujer luce un vestido con detalles decorativos en el cuello y mangas, acompañado de un velo floral y un ramo de flores. La iluminación es controlada, destacando los rasgos de ambos sujetos en un encuadre de medio cuerpo.",,Retrato nupcial; Negativo de color; Fotografía de estudio,Estados Unidos (Probable entorno urbano o suburbano),39.8283,-98.5795,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_075.jpg,gssq1k,image,/objects/negativo_075.jpg,/objects/small/negativo_075_sm.jpg,/objects/thumbs/negativo_075_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
negativo_076,Retrato de boda,1948,,Anónimo (Estudio fotográfico profesional),,"Un retrato de estudio de una mujer joven ataviada con indumentaria nupcial. La figura, captada de medio cuerpo, viste un traje de novia con bordados florales de cuello alto, un velo translúcido y una tiara. Sostiene una rosa solitaria y está rodeada por arreglos florales de crisantemos ante un fondo con papel tapiz de motivos clásicos.",,Retrato de boda; Negativo de gran formato; Fotografía de estudio,"Estados Unidos (Probablemente Rochester, Nueva York, o contexto urbano similar)",43.1566,-77.6088,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_076.jpg,dloy2g,image,/objects/negativo_076.jpg,/objects/small/negativo_076_sm.jpg,/objects/thumbs/negativo_076_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Monocromático,Negativo,Negativo
negativo_077,Moda nupcial,1970,,Anónimo,,"Retrato de estudio de una persona de género femenino con un peinado alto y elaborado, adornado con flores y un velo traslúcido. La figura se encuentra frente a un fondo de papel tapiz con un patrón floral de tipo damasco. La composición y el estilo sugieren un retrato formal, probablemente de boda o de una ceremonia social significativa de mediados del siglo XX.",,Moda nupcial; Negativo en color; Retrato de estudio,"Rochester, Nueva York, EE. UU. (Sede de Kodak)",43.1566,-77.6088,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_077.jpg,c28wfs,image,/objects/negativo_077.jpg,/objects/small/negativo_077_sm.jpg,/objects/thumbs/negativo_077_th.jpg,,,Placa de negativo en color (sheet film) de 4x5 pulgadas,Película,Transmisión,Policromático,Negativo,Negativo
negativo_078,Retrato nupcial,1965,,Anónimo,,"Retrato de estudio de un hombre joven de medio cuerpo, capturado en un negativo de cámara. El sujeto viste un atuendo formal de etiqueta, que incluye una chaqueta clara con solapas de contraste, una pajarita oscura y un boutonnière floral en la solapa. Su mirada está dirigida ligeramente fuera de eje, manteniendo una postura sobria y elegante típica de la fotografía social mexicana de mediados del siglo XX.",,Retrato nupcial; Moda femenina 1960; Kodak Safety Film,"Estudio fotográfico, Estados Unidos",38.8951,-77.0364,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_078.jpg,l2rard,image,/objects/negativo_078.jpg,/objects/small/negativo_078_sm.jpg,/objects/thumbs/negativo_078_th.jpg,,,Película de hoja (sheet film) de formato 4x5 pulgadas,Película,Transmisión,Policromático,Impresión,Positivo
negativo_079,Negativo de color,1950,,Anónimo (Estudio fotográfico profesional),,"Una tira de película negativa que documenta un paseo por la Alameda Central en la Ciudad de México. Se observan vistas detalladas del Hemiciclo a Juárez con sus columnas jónicas, así como retratos de dos hombres jóvenes con ropa casual y escenas de grupos de personas caminando entre la vegetación del parque durante un día soleado.",,Negativo de color; Esmoquin blanco; Fotografía de estudio,"Los Ángeles, California (Estudios de Hollywood)",34.0928,-118.3287,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_079.jpg,ilzqyp,image,/objects/negativo_079.jpg,/objects/small/negativo_079_sm.jpg,/objects/thumbs/negativo_079_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
negativo_080,Arquitectura Neoclásica,1995,,Anónimo,,"Tira de película que muestra el registro documental del interior de un recinto cultural o galería de arte. Se observan encuadres de detalles arquitectónicos, iluminación cenital y una sala con cuadros montados en muros oscuros. En uno de los fotogramas aparecen personas con vestimenta casual sentadas en una estructura, lo que sugiere el registro de un montaje o una actividad educativa en un espacio museístico contemporáneo.",,Arquitectura Neoclásica; Tsárskoye Seló; Kodak Pro 100,"Pushkin (Tsárskoye Seló), San Petersburgo, Rusia",59.7161,30.3955,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_080.jpg,j3wpo9,image,/objects/negativo_080.jpg,/objects/small/negativo_080_sm.jpg,/objects/thumbs/negativo_080_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
negativo_081,Museología,2002,,Anónimo,,"Una tira de negativos que muestra cinco escenas distintas: un par de personas sentadas en un entorno oscuro, una vista de calle con un autobús de transporte público circulando tras una valla, dos tomas de una azotea con maquinaria e instalaciones técnicas, y un hombre inclinado sobre un gran rodillo o cilindro industrial en una estructura de metal.",,Museología; Arquitectura contemporánea; Kodak Portra 400VC,"Londres, Reino Unido (Tate Modern o similar)",51.5076,-0.0994,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_081.jpg,d74xpg,image,/objects/negativo_081.jpg,/objects/small/negativo_081_sm.jpg,/objects/thumbs/negativo_081_th.jpg,,,Película negativa de color en formato de 35mm (135),Película,Transmisión,Policromático,Impresión,Positivo
negativo_082,Fotografía industrial,2002,,Anónimo (Fotógrafo industrial o documental),,"Retrato de estudio de una mujer joven con vestimenta formal o nupcial, caracterizada por un vestido de encaje detallado con cuello alto. Presenta un peinado elaborado hacia arriba, adornado con un tocado oscuro y un velo traslúcido que cae hacia su espalda. En su mano sostiene una rosa, posando de perfil parcial frente a un fondo con papel tapiz de motivos clásicos.",,Fotografía industrial; Kodak Portra 400VC; Paisaje urbano,"Londres, Reino Unido",51.5074,-0.1278,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_082.jpg,n9oy9l,image,/objects/negativo_082.jpg,/objects/small/negativo_082_sm.jpg,/objects/thumbs/negativo_082_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
negativo_083,Retrato de estudio,1970,,Anónimo,,"Tira de negativos de color que documenta el interior de la Mezquita-Catedral de Córdoba. Se observan vistas en perspectiva de la sala de oración con sus icónicos arcos de herradura bicolores y columnas de mármol. Uno de los fotogramas destaca la zona del Mihrab, evidenciando el interés del autor por el registro monumental de la arquitectura islámica en España durante un viaje.",,Retrato de estudio; Moda Edwardiana; Negativo a color,"Rochester, Nueva York, Estados Unidos",43.1566,-77.6088,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_083.jpg,xvdzv,image,/objects/negativo_083.jpg,/objects/small/negativo_083_sm.jpg,/objects/thumbs/negativo_083_th.jpg,,,Negativo a color de formato medio o placa de 4x5 pulgadas,Película,Transmisión,Policromático,Negativo,Negativo
negativo_084,Mezquita de Córdoba,2000,,Anónimo,,"Retrato de estudio de dos mujeres jovenes en un entorno formal. La figura de la derecha viste un ajuar de novia completo con tiara, velo de tul y vestido de encaje de cuello alto, sosteniendo una rosa clara. La mujer de la izquierda porta un vestido de gala con patrones textiles repetitivos. El fondo presenta un papel tapiz con motivos damasquinados tipicos de interiores domesticos o estudios fotograficos de la epoca.",,Mezquita de Córdoba; Arquitectura Omeya; Mihrab,"Córdoba, España",37.8789,-4.7794,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_084.jpg,xm0ql,image,/objects/negativo_084.jpg,/objects/small/negativo_084_sm.jpg,/objects/thumbs/negativo_084_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
negativo_085,Boda,1968,,Anónimo,,"Tira de película negativa de 35mm que contiene registros de un sitio histórico. Se observa a dos personas sentadas en una fuente circular dentro de un parque o jardín con vegetación densa. Los fotogramas contiguos muestran detalles arquitectónicos interiores, incluyendo pasillos con arquería y techos abovedados que sugieren un recinto monumental o religioso en México.",,Boda; Moda nupcial; Negativo de color,Estados Unidos (Probable),43.161,-77.6109,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_085.jpg,kgndgo,image,/objects/negativo_085.jpg,/objects/small/negativo_085_sm.jpg,/objects/thumbs/negativo_085_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
negativo_086,Arquitectura mudéjar,2000,,Anónimo,,"Serie de negativos cromogenicos que muestran una visita a un sitio arqueologico mexicano, identificable por una piramide escalonada con nichos. El resto de las imagenes capturan a un grupo de personas en actividades recreativas en una playa, incluyendo juegos en la arena y caminatas cerca de formaciones rocosas. Las fotografias documentan una excursion de caracter turistico o familiar.",,Arquitectura mudéjar; Fotografía analógica; Turismo cultural,"La Alhambra, Granada, España",37.176,-3.5881,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_086.jpg,dowatp,image,/objects/negativo_086.jpg,/objects/small/negativo_086_sm.jpg,/objects/thumbs/negativo_086_th.jpg,,,Tira de negativo de color de 35mm (formato 135),Película,Transmisión,Policromático,Negativo,Negativo
negativo_087,El Tajín,1970,,Anónimo,,"Tira de negativos que documenta un recorrido por sitios comerciales y culturales, destacando vistas de la George Eastman House. Se incluyen capturas de establecimientos como McDonald's y una farmacia, así como la arquitectura señorial y jardines del museo. La secuencia captura la estética suburbana estadounidense y el turismo cultural de finales del siglo XX.",,El Tajín; Pirámide de los Nichos; Turismo arqueológico,"Papantla de Olarte, Veracruz, México",20.4461,-97.3772,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_087.jpg,gfdjgcg,image,/objects/negativo_087.jpg,/objects/small/negativo_087_sm.jpg,/objects/thumbs/negativo_087_th.jpg,,,Negativo de color en tiras de formato 126 (sistema Kodapak),Película,Transmisión,Policromático,Negativo,Negativo
negativo_088,George Eastman House,1980,,Anónimo,,"Tiras de película que capturan diversas escenas en Rochester, Nueva York. Destaca el letrero de acceso al George Eastman House, Museo Internacional de Fotografía y Cine. También se aprecian vistas de un estacionamiento con letreros de una farmacia y una concesionaria Volvo, así como detalles de arquitectura gótica y texturas de pavimentos urbanos.",,George Eastman House; Rochester New York; Película formato 110,"George Eastman Museum, 900 East Avenue, Rochester, NY, EE. UU.",43.1525,-77.5801,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_088.jpg,0ec1i,image,/objects/negativo_088.jpg,/objects/small/negativo_088_sm.jpg,/objects/thumbs/negativo_088_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
negativo_089,George Eastman House,1995,,Anónimo,,"Dos fragmentos de pelicula negativa de 35mm que muestran escenas de la vida privada y social en 1990. La tira superior contiene retratos familiares en un entorno domestico, destacando a un hombre con un infante y un grupo de niños en un sofa. La tira inferior documenta una ceremonia de boda en un interior eclesiastico, mostrando a la pareja en el altar y a los invitados con vestimenta formal de la epoca.",,George Eastman House; Rochester NY; Negativo color 35mm,"George Eastman Museum, Rochester, Nueva York, EE. UU.",43.1522,-77.5802,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_089.jpg,rzzhxs,image,/objects/negativo_089.jpg,/objects/small/negativo_089_sm.jpg,/objects/thumbs/negativo_089_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
negativo_090,Película negativa de 35mm,1990,,Anónimo,,"Secuencia de negativos que documenta escenas urbanas y domésticas en México. Se aprecian vistas de un patio con muros de mampostería y ropa colgada, además de una serie de tomas en una azotea donde se observan estructuras de tragaluces o colectores solares. Varias personas vestidas de forma casual aparecen supervisando o recorriendo el techo de un edificio moderno con vistas hacia un entorno arbolado y otras construcciones.",,Película negativa de 35mm; Vida cotidiana; Ceremonia religiosa,Desconocida (Probablemente entorno occidental),0,0,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_090.jpg,q99dqm,image,/objects/negativo_090.jpg,/objects/small/negativo_090_sm.jpg,/objects/thumbs/negativo_090_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
negativo_091,Negativo de color,1998,,Anónimo,,"Secuencia de negativos que documentan escenas familiares y recreativas. En la tira superior se observa a un grupo de personas junto a una alberca rodeada de estructuras con arcos de piedra. La tira inferior muestra retratos informales en exteriores, incluyendo una mujer con un ni#o y figuras caminando en un parque con luminarias de estilo cl!sico, capturando la vida cotidiana de mediados del siglo XX.",,Negativo de color; Azotea urbana; Arquitectura colonial,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,negativo_091.jpg,tjn5rb,image,/objects/negativo_091.jpg,/objects/small/negativo_091_sm.jpg,/objects/thumbs/negativo_091_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
